titulo,link
"
        Crianças aprendem a cultivar horta de forma sustentável, em Campina Grande
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=407&r=1684280111947&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10941551%2F&syn=False&key=1cf7e9b1b4405f9d01318a41aedaaf11
"
        Giane Guerra fala das alternativas sustentáveis na maior feira de varejo em Nova York
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=408&r=1684280111951&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11290834%2F&syn=False&key=9f620701f67b40c91d0c1ed4233751df
"
        Feira tecnológica apresenta projetos nas áreas de inteligência artificial, saúde e consumo sustentável em MG
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=409&r=1684280111955&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fsul-de-minas%2Fnoticia%2F2022%2F09%2F21%2Ffeira-tecnologica-apresenta-projetos-de-inteligencia-artificial-saude-e-consumo-sustentavel-em-mg.ghtml&syn=False&key=b6488b461a03856fa4e3ebc676b9a25b
"
        Arujá terá 1ª Feira Sustentável neste domingo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=410&r=1684280111957&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2022%2F06%2F04%2Faruja-tera-1a-feira-sustentavel-neste-domingo.ghtml&syn=False&key=e2d97d805b279bbe3568fde20954cad8
"
        Projeto com sistema de agrofloresta é implantado para promover produção sustentável em Sinop (MT)
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=411&r=1684280111961&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fmaisagromt%2Fnoticia%2F2022%2F09%2F23%2Fprojeto-com-sistema-de-agrofloresta-e-implantado-para-promover-producao-sustentavel-em-sinop-mt.ghtml&syn=False&key=45445f2a20efc1471be8638120c05a44
"
        Programa oferece vagas em quatro oficinas gratuitas sobre culinária sustentável em Paulínia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=412&r=1684280111966&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fnoticia%2F2022%2F08%2F11%2Fprograma-oferece-vagas-em-quatro-oficinas-gratuitas-sobre-culinaria-sustentavel-em-paulinia.ghtml&syn=False&key=c517d575c9a5a7ec5b9a6bf17afcded4
"
        Instituto Juruti Sustentável elege nova diretoria e conselhos; veja nova composição
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=413&r=1684280111970&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2022%2F08%2F15%2Finstituto-juruti-sustentavel-elege-nova-diretoria-e-conselhos-veja-nova-composicao.ghtml&syn=False&key=c2d9673d43bb0dadf129a753fc332016
"
        Projeto desenvolvido no Sertão de Sergipe promove recuperação sustentável da Caatinga
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=414&r=1684280111974&u=https%3A%2F%2Fg1.globo.com%2Fse%2Fsergipe%2Fnoticia%2F2022%2F08%2F12%2Fprojeto-desenvolvido-no-sertao-de-sergipe-promove-recuperacao-sustentavel-da-caatinga.ghtml&syn=False&key=75e309116dfac463f3b2450e906fc6a5
"
        Extrativistas paraenses fortalecem cadeia sustentável e economia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=415&r=1684280111979&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10686514%2F&syn=False&key=8f9063228110b249c34fe2a6871055cf
"
        Manejo florestal sustentável é tema de evento no nortão
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=416&r=1684280111982&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10783043%2F&syn=False&key=e4793eb443aa0f9a8990df3e6dece307
"
        28ª FEICOOP discute a economia solidária e sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=417&r=1684280111986&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10762904%2F&syn=False&key=105d11de9a3aefc658be2fe515e598df
"
        Alimentação saudável em escolas é destaque no quadro Sustentável do BDT
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=418&r=1684280111989&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10916608%2F&syn=False&key=743a8e94c77181ba64fe26d56a7ea763
"
        Glocal Experience discute no Rio inciativas de desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=419&r=1684280111991&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2022%2F07%2F12%2Fglocal-experience-discute-no-rio-inciativas-de-desenvolvimento-sustentavel.ghtml&syn=False&key=f3366b028016b725133627fc40a94354
"
        Dia nacional da luta dos povos indígenas: Ações sustentáveis são destaque no JRO2
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=420&r=1684280111995&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11348956%2F&syn=False&key=88bd30aa75ab6701234ec18ab96dbf4d
"
        Estudantes do SENAI Ceará se destacam com a apresentação de projetos sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=421&r=1684280112539&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Ffiec-federacao-das-industrias-do-estado-do-ceara%2Fa-industria-em-foco%2Fnoticia%2F2022%2F12%2F02%2Festudantes-do-senai-ceara-se-destacam-com-a-apresentacao-de-projetos-sustentaveis.ghtml&syn=False&key=d6c494a472802f8f34d139016a87bc7b
"
        Exposição com fotografias de produção sustentável de alimentos em comunidade rural é aberta em MT
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=422&r=1684280112542&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fnoticia%2F2022%2F08%2F16%2Fexposicao-com-fotografias-da-producao-sustentavel-de-alimentos-em-comunidade-rural-e-aberta-em-mt.ghtml&syn=False&key=5c5462ce720a33c91afa96230ac75ce5
"
        Projeto ensina a construir casa sustentável e de impacto social positivo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=423&r=1684280112544&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10909861%2F&syn=False&key=cc3ea41de1c598b1110937fa4a615477
"
        Emater monta protótipo de moradia rural sustentável na Expomontes
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=424&r=1684280112545&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10737688%2F&syn=False&key=4614418943dd53771d3a6c0f462a90d4
"
        ONG concede crédito a pequenos agricultores para a produção de cacau sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=425&r=1684280112548&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10907650%2F&syn=False&key=4fbb24f1c7e2215f0a079b57307278ba
"
        Veja como funciona um projeto de agricultura sustentável e social em Piranhas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=426&r=1684280112549&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10804639%2F&syn=False&key=24bfe51845b68dc145add34d6523d308
"
        Pequenos agricultores de Petrolina são beneficiados com projeto de desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=427&r=1684280112552&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpetrolina-regiao%2Fnoticia%2F2022%2F08%2F02%2Fpequenos-agricultores-de-petrolina-sao-beneficiados-com-projeto-de-desenvolvimento-sustentavel.ghtml&syn=False&key=5db128cb324ab5062765edd07087d4d1
"
        Parque Lage recebe festival de vida sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=428&r=1684280112554&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Frj1%2Fvideo%2Fparque-lage-recebe-festival-de-vida-sustentavel-10659949.ghtml&syn=False&key=295ef95723753c157bddb19e6b60d984
"
        Sancapel chega aos 15 anos de atuação com certificação de empresa sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=429&r=1684280112558&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fsancapel%2Fnoticia%2F2022%2F08%2F01%2Fsancapel-chega-aos-15-anos-de-atuacao-com-certificacao-de-empresa-sustentavel-pelo-sistema-b.ghtml&syn=False&key=e5da6e9bee4454520cb840172cb6de8b
"
        Alckmin diz que taxa de juros atual ‘não justifica’ e que ‘inflação não pode voltar’
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=430&r=1684280112560&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Fnoticia%2F2023%2F03%2F20%2Falckmin-e-mercadante-participam-de-seminario-no-bndes-no-rio.ghtml&syn=False&key=5803d563e30f1fff99de5fbd182e4524
"
        Produtores rurais podem ser compensados por ações de preservação e cultivo sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=431&r=1684280112565&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Fnatureza%2Famazonia%2Fnoticia%2F2022%2F07%2F29%2Fprodutores-rurais-podem-ser-compensados-por-acoes-de-preservacao-e-cultivo-sustentavel.ghtml&syn=False&key=f003ca34a67f5f9a589ad9c17a6b10d5
"
        Produção sustentável de andiroba é desenvolvida por comunitários na Flona do Tapajós
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=432&r=1684280112567&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10785817%2F&syn=False&key=abec56a7313350860514cbc220faa8fe
"
        Economista vencedor do Nobel diz que Brasil sobreviveu a uma 'pena de morte' ao se referir aos juros
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=433&r=1684280112569&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Fnoticia%2F2023%2F03%2F20%2Feconomista-vencedor-do-nobel-diz-que-brasil-sobreviveu-a-uma-pena-de-morte-ao-se-referir-aos-juros.ghtml&syn=False&key=f428ee9d92c85b4bfa0d208d332a3b94
"
        Korin: Alimentos Sustentáveis e Orgânicos, de Ipeúna para todo o Brasil
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=434&r=1684280112571&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-carlos-regiao%2Fespecial-publicitario%2Fassociacao-serra-do-itaqueri%2F1-delicias-da-serra-do-itaqueri%2Fnoticia%2F2022%2F10%2F11%2Fkorin-alimentos-sustentaveis-e-organicos-de-ipeuna-para-todo-o-brasil.ghtml&syn=False&key=b75ff57f6145ec8d91ccca1497960445
"
        Viticultura sustentável é tema de evento em Bento Gonçalves
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=435&r=1684280112573&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10711435%2F&syn=False&key=08ef64b107232c8d6251173b5290b279
"
        Em Manaus, projeto cria serviço de mobilidade corporativa sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=436&r=1684280113040&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10709998%2F&syn=False&key=cdee046ab02dc707ff461c946e92f63f
"
        Morador do Oeste Paulista cria viveiro sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=437&r=1684280113044&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10631462%2F&syn=False&key=c332dff7ba173d21331030c189687850
"
        Feira sustentável em Contagem desperta a atenção para o consumo consciente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=438&r=1684280113048&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fminas-gerais%2Fbom-dia-minas%2Fvideo%2Ffeira-sustentavel-em-contagem-desperta-a-atencao-para-o-consumo-consciente-10869287.ghtml&syn=False&key=9bef6cfbee12378ef2ceea36a7c4104d
"
        Moradores do Conj. Salvador Lyra cobram conclusão do serviço de poda de árvores em avenida
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=439&r=1684280113053&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11532175%2F&syn=False&key=3a3a1b399cc3ca8b3ea82aec655b609a
"
        Voluntários constroem igreja sustentável com técnica de taipa de pilão, em Abadiânia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=440&r=1684280113057&u=https%3A%2F%2Fg1.globo.com%2Fgo%2Fgoias%2Fnoticia%2F2022%2F07%2F29%2Fvoluntarios-constroem-igreja-sustentavel-com-tecnica-de-taipa-de-pilao-em-abadiania.ghtml&syn=False&key=a205f1bff403b2b98a03fa1b6f727ed9
"
        Selo Serra Catarinense Sustentável é lançado nesta segunda-feira (25)
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=441&r=1684280113061&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10789014%2F&syn=False&key=336d3bbfd92ddba4da412ae18e13be0e
"
        Selo Serra Catarinense Sustentável é lançado nesta segunda-feira (25)
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=442&r=1684280113066&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10788427%2F&syn=False&key=130c55d76a47f9a9a673deb84db5b386
"
        Selo Serra Catarinense Sustentável é lançado nesta segunda-feira (25)
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=443&r=1684280113070&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10788111%2F&syn=False&key=b69431b045a6c58bf80a4001c343d54b
"
        Museu da Cidade de Manaus recebe exposição sustentável a partir desta terça
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=444&r=1684280113074&u=https%3A%2F%2Fg1.globo.com%2Fam%2Famazonas%2Fnoticia%2F2022%2F07%2F18%2Fmuseu-da-cidade-de-manaus-recebe-exposicao-sustentavel-a-partir-desta-terca.ghtml&syn=False&key=fbfdc5436c4ad903daed60671b5ba038
"
        Projeto 'Cadeias de Valor Sustentáveis' conservam a biodiversidade na Amazônia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=445&r=1684280113078&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11191754%2F&syn=False&key=28b1bdda6a9b1b020bc600848b1f1955
"
        Mulheres do Recife transformam sobras da produção industrial em produtos sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=446&r=1684280113082&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fne2%2Fvideo%2Fmulheres-do-recife-transformam-sobras-da-producao-industrial-em-produtos-sustentaveis-11253482.ghtml&syn=False&key=003894f4de9059b65f407f47dd816775
"
        No Recife, trabalhar com copos e canudos de papel já é uma realidade para os comerciantes
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=447&r=1684280113114&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fespecial-publicitario%2Fpraia-limpa%2Fnoticia%2F2023%2F03%2F17%2Fno-recife-trabalhar-com-copos-e-canudos-de-papel-ja-e-uma-realidade-para-os-comerciantes.ghtml&syn=False&key=6ac6f52a9ac962ea6cc6197446393f36
"
        Ministra britânica de Meio Ambiente conhece iniciativas sustentáveis do Pará
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=448&r=1684280113118&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fvideo%2Fministra-britanica-de-meio-ambiente-conhece-iniciativas-sustentaveis-do-para-11251210.ghtml&syn=False&key=467198688c00408abbe24d6a29f07bfb
"
        Saiba como tornar a criação de bovinos mais sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=449&r=1684280113122&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10677390%2F&syn=False&key=cc61ec1d5864625b0cef6651733cc523
"
        Projetos sustentáveis em Juruti auxiliam o empreendedorismo em comunidades rurais
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=450&r=1684280113126&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11185595%2F&syn=False&key=a94ab9817f14b2a4c54264c7133ca2a4
"
        Banco comemora 80 anos de desenvolvimento sustentável na região
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=451&r=1684280113586&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10663333%2F&syn=False&key=5cad996df541b01a74702de09eeed1d4
"
        Moradores do Alto da Boa Vista criam comunidade sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=452&r=1684280113591&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Fbom-dia-rio%2Fvideo%2Fmoradores-do-alto-da-boa-vista-criam-comunidade-sustentavel-10662415.ghtml&syn=False&key=be34a77ef2fa5c61961e0ae4407223ef
"
        Alunos de Araguaína desenvolvem aerogerador com materiais sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=453&r=1684280113595&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11185431%2F&syn=False&key=c0b08c07b2cd4cf17bc245e8d6c6d4d4
"
        Unifor se destaca em ranking global de desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=454&r=1684280113599&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Funifor%2Fensinando-e-aprendendo%2Fnoticia%2F2022%2F04%2F28%2Funifor-se-destaca-em-ranking-global-de-desenvolvimento-sustentavel.ghtml&syn=False&key=1e02f8d0c1327c93d42255221843e292
"
        Empresários apostam na tecnologia sustentável em vinícolas da Serra do RS
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=455&r=1684280113603&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10843551%2F&syn=False&key=0295be0a0bba93cf0195a5e9ebd5880b
"
        Conhece os “ODSs” da ONU? Saiba como colaboram para um mundo sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=456&r=1684280113608&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Funifor%2Fensinando-e-aprendendo%2Fnoticia%2F2022%2F05%2F24%2Fconhece-os-odss-da-onu-saiba-como-colaboram-para-um-mundo-sustentavel.ghtml&syn=False&key=765e33fb09c03e49579366959d5ad79f
"
        43 cidades do Pará estão entre as piores em desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=457&r=1684280113612&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10750509%2F&syn=False&key=19f7139d828801c4010ea3cb944383c5
"
        Santos está entre 20 melhores cidades do país em desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=458&r=1684280113616&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10749481%2F&syn=False&key=008f1aa1823a595091db20312d67b430
"
        Manaus recebe evento sobre negócios sustentáveis da Amazônia no Studio 5
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=459&r=1684280113621&u=https%3A%2F%2Fg1.globo.com%2Fam%2Famazonas%2Fnatureza%2Famazonia%2Fnoticia%2F2022%2F11%2F07%2Fmanaus-recebe-evento-sobre-negocios-sustentaveis-da-amazonia-no-studio-5.ghtml&syn=False&key=b08ec3aac7b1b3e8ba6d5ffbc1ff8a90
"
        Alunos de Porto Alegre comemoram vitória em prêmio de robótica nos Estados Unidos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=460&r=1684280113625&u=https%3A%2F%2Fg1.globo.com%2Frs%2Frio-grande-do-sul%2Fvideo%2Falunos-de-porto-alegre-comemoram-vitoria-em-premio-de-robotica-nos-estados-unidos-11557943.ghtml&syn=False&key=ce3b4bac1330c10611ce4809d91e2890
"
        Livro que apresenta formas de desenvolvimento sustentável na Amazônia é lançado
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=461&r=1684280113629&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10736749%2F&syn=False&key=e30b5598d4094df0ab6fb58419b0e9a6
"
        Mapa mostra desempenho de cidades brasileiras segundo os Objetivos de Desenvolvimento Sustentável da ONU
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=462&r=1684280113631&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2022%2F07%2F07%2Fmapa-mostra-desempenho-de-cidades-brasileiras-segundo-os-objetivos-de-desenvolvimento-sustentavel-da-onu.ghtml&syn=False&key=cf682b7a903c2b42ec175ba3b92ab01f
"
        Dieta, cinta de lã, lago para nadar: como são criados e selecionados os animais que participam do Limeira Rodeo Music
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=463&r=1684280113636&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpiracicaba-regiao%2Flimeira-rodeo-music%2Fnoticia%2F2023%2F03%2F14%2Fdieta-cinta-de-la-lago-para-nadar-como-sao-criados-e-selecionados-os-animais-que-participam-do-limeira-rodeo-music.ghtml&syn=False&key=08403f2d920ef6920ddd264d9843b8e4
"
        Glocal Experience discute no Rio inciativas de desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=464&r=1684280113641&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10752822%2F&syn=False&key=b7681090159b1392d368ab9f4683c3fc
"
        São Caetano do Sul é a cidade masi sustentável do Brasil
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=465&r=1684280113646&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Fsp2%2Fvideo%2Fsao-caetano-do-sul-e-a-cidade-masi-sustentavel-do-brasil-10742565.ghtml&syn=False&key=fe5ae769cfa6fcaaea4daa51434aa9b3
"
        Alunos de Porto Alegre comemoram vitória em prêmio de robótica nos Estados Unidos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=466&r=1684280114274&u=https%3A%2F%2Fg1.globo.com%2Frs%2Frio-grande-do-sul%2Fvideo%2Falunos-de-porto-alegre-comemoram-vitoria-em-premio-de-robotica-nos-estados-unidos-11557943.ghtml&syn=False&key=ce3b4bac1330c10611ce4809d91e2890
"
        'Rural sustentável e regularização ambiental' são temas de mesa redonda em varejão de Piracicaba
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=467&r=1684280114278&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpiracicaba-regiao%2Fnoticia%2F2022%2F06%2F28%2Frural-sustentavel-e-regularizacao-ambiental-sao-temas-de-mesa-redonda-em-varejao-de-piracicaba.ghtml&syn=False&key=3e2a968e80c1bc14c15ee7a9bfacf350
"
        Fórum Internacional do Turismo discute desenvolvimento sustentável do Pantanal
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=468&r=1684280114282&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10643612%2F&syn=False&key=93ee619a691462465e03dcd05a61fe8f
"
        Programa em MT apresenta manejo sustentável das florestas e minimiza impactos ambientais
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=469&r=1684280114286&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fnoticia%2F2022%2F07%2F15%2Fprograma-em-mt-apresenta-manejo-sustentavel-das-florestas-e-minimiza-impactos-ambientais.ghtml&syn=False&key=ce47c98a09bfbebfced17cdf854c65cd
"
        Inovações sustentáveis norteiam nova fase de desenvolvimento da ARTVAC
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=470&r=1684280114290&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fsul-de-minas%2Fespecial-publicitario%2Fartvac-embalagens%2Fnoticia%2F2022%2F09%2F22%2Finovacoes-sustentaveis-norteiam-nova-fase-de-desenvolvimento-da-artvac.ghtml&syn=False&key=64c2d9338455ee8ae11670241c7cafaa
"
        Sustentabilidade e qualidade acima de tudo: João Portugal Ramos recebe certificação pela produção sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=471&r=1684280114294&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fporto-a-porto%2Fguia-do-vinho-e-da-gastronomia%2Fnoticia%2F2022%2F06%2F24%2Fsustentabilidade-e-qualidade-acima-de-tudo-joao-portugal-ramos-recebe-certificacao-pela-producao-sustentavel.ghtml&syn=False&key=eea2c63dbe49372cb276c2c7aed27693
"
        Família que vivia em barraco ganha casa sustentável construída por alunos do ensino médio, no Cariri
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=472&r=1684280114345&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fcariri%2Fnoticia%2F2022%2F08%2F08%2Ffamilia-que-vivia-em-barraco-ganha-casa-sustentavel-construida-por-alunos-do-ensino-medio-no-cariri.ghtml&syn=False&key=e884c08e0da9a60a34e73350fbd57268
"
        Santos está entre as 16 cidades com maior desenvolvimento sustentável do Brasil, aponta estudo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=473&r=1684280114349&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsantos-regiao%2Fnoticia%2F2022%2F07%2F12%2Fsantos-esta-entre-as-16-cidades-com-maior-desenvolvimento-sustentavel-do-brasil-aponta-estudo.ghtml&syn=False&key=aecf111a982e863cdd6fba9511bb44e5
"
        Circuito de sustentabilidade e economia criativa discute empreendedorismo sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=474&r=1684280114353&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10634818%2F&syn=False&key=7d84c53dc01ae586dab08fe1ab634b66
"
        Fórum Amazônia sustentável volta a ser presencial após dois anos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=475&r=1684280114357&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10737441%2F&syn=False&key=a18661cce09acf7926245d04507df1a9
"
        Shopper: uma forma inteligente e sustentável de fazer supermercado
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=476&r=1684280114362&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fterra-da-gente%2Fespecial-publicitario%2Fshopper%2Fnoticia%2F2022%2F04%2F18%2Fshopper-uma-forma-inteligente-e-sustentavel-de-fazer-supermercado.ghtml&syn=False&key=f605d6e925961cbe87e4f56c6e089634
"
        Criação de Zona de Desenvolvimento Sustentável é debatida em Porto Velho
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=477&r=1684280114366&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10713001%2F&syn=False&key=b331af2236e9c6f282faa061959d9e98
"
        Projeto de Educação Ambiental capacita professores e oferece oficina para alunos em escola de Cabo Frio
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=478&r=1684280114370&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fregiao-dos-lagos%2Fnoticia%2F2023%2F03%2F22%2Fprojeto-de-educacao-ambiental-capacita-professores-e-oferece-oficina-para-alunos-em-escola-de-cabo-frio.ghtml&syn=False&key=88b1d57851bbde0f7b85f6189971c4b2
"
        Especialista fala da importância do pensamento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=479&r=1684280114374&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10437202%2F&syn=False&key=df5444b8c34641bc74a733986920ff34
