title,link
"""
        IF Sudeste com campi em cidades da Zona da Mata e Vertentes fica em 4º lugar em ranking de sustentabilidade internacional
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=550&r=1684280191666&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fzona-da-mata%2Fnoticia%2F2021%2F12%2F20%2Fif-sudeste-com-campi-em-cidades-da-zona-da-mata-e-vertentes-fica-em-4o-lugar-em-ranking-de-sustentabilidade-internacional.ghtml&syn=False&key=a07f2656e18eafdab06cef7ece8e2bf9"""
"""
        UI GreenMetric 2021: UFTM fica na 11ª posição de ranking que avalia sustentabilidade entre universidades brasileiras; entenda
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=554&r=1684280191681&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Ftriangulo-mineiro%2Fnoticia%2F2021%2F12%2F16%2Fuftm-e-classificada-na-11a-posicao-de-ranking-que-avalia-sustentabilidade-entre-universidades-brasileiras-entenda-a-ui-greenmetric-2021.ghtml&syn=False&key=712a9e513f7a521f231f42a72ff775e4"""
"""
        Sebrae lança programa de sustentabilidade para pequenos negócios
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=558&r=1684280192161&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9664576%2F&syn=False&key=4e7357aa8dff380b9bce656729a5d5f7"""
"""
        Procurador lança livro sobre Princípio Constitucional da Sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=559&r=1684280192165&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9615300%2F&syn=False&key=fb9771fcfae4b373fdcdab7f8a772d78"""
"""
        Ciesp promove palestras online e gratuitas sobre meio ambiente e sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=561&r=1684280192173&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9988099%2F&syn=False&key=ecd8f496a8f903f9eda90948258818ad"""
"""
        Sustentabilidade em desenvolvimento
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=565&r=1684280192191&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fbauru-marilia%2Fespecial-publicitario%2Funimed-centro-oeste-paulista%2Fnoticia%2F2019%2F10%2F22%2Fsustentabilidade-em-desenvolvimento.ghtml&syn=False&key=3f1df74279181dbacde9b990c1c9c3e0"""
"""
        'Lixo Zero Goiás' busca incentivar mudança de hábitos e a sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=566&r=1684280192196&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9968252%2F&syn=False&key=553e6dbc09afd763f4fad7b823763fbe"""
"""
        VI Semana de Zootecnia do IFSertãoPE discute Sustentabilidade e Produção Animal em meio à Pandemia
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=567&r=1684280192245&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpetrolina-regiao%2Fnoticia%2F2021%2F07%2F05%2Fvi-semana-de-zootecnia-do-ifsertaope-discute-sustentabilidade-e-producao-animal-em-meio-a-pandemia.ghtml&syn=False&key=18c46dd238d5f8f0fbb1d496feac34a5"""
"""
        The Quero Bem: evento oferece serviços gratuitos de saúde e bem-estar no Centro de Teresina
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=570&r=1684280192259&u=https%3A%2F%2Fg1.globo.com%2Fpi%2Fpiaui%2Fnoticia%2F2023%2F05%2F11%2Fthe-quero-bem-evento-oferece-servicos-gratuitos-de-saude-e-bem-estar-no-centro-de-teresina.ghtml&syn=False&key=c3c73d90102a720f1b2e26cb8f89f2ef"""
"""
        Cidades da região de Jundiaí dão exemplos de sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=572&r=1684280192824&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9587689%2F&syn=False&key=cdc81c1b2f49c3ceeb77f00e6206a82d"""
"""
        Olimpíadas de Tóquio querem ficar marcadas como os jogos da sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=573&r=1684280192828&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9695026%2F&syn=False&key=7c7aeef125e6347ffcd306c2c7fca94e"""
"""
        Projeto da Unesp Rio Claro vence competição mundial de inovação e sustentabilidade da ONU
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=576&r=1684280192838&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-carlos-regiao%2Fnoticia%2F2021%2F06%2F11%2Fprojeto-da-unesp-rio-claro-vence-competicao-mundial-de-inovacao-e-sustentabilidade-da-onu.ghtml&syn=False&key=3111781f822912b42dbc5c90ffcf4c6a"""
"""
        Sustentabilidade e uso inteligente do carro são soluções para mobilidade urbana em Piracicaba, diz especialista
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=579&r=1684280192849&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpiracicaba-regiao%2Fnoticia%2F2021%2F09%2F22%2Fsustentabilidade-e-uso-inteligente-do-carro-sao-solucoes-para-mobilidade-urbana-em-piracicaba-diz-especialista.ghtml&syn=False&key=7899f55dbff4e94dafecf23e2af434d2"""
"""
        Petrobras tem lucro líquido de R$ 38,2 bilhões no 1º trimestre
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=582&r=1684280192860&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2023%2F05%2F11%2Fpetrobras-tem-lucro-liquido-de-r-382-bilhoes-no-1o-trimestre.ghtml&syn=False&key=243f98e01950bf955a8beff177a24289"""
"""
        CBN Caruaru: secretário de Serviços Públicos e Sustentabilidade da cidade diz que 'Comércio na Praça' está correspondendo bem
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=583&r=1684280192865&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fcaruaru-regiao%2Fnoticia%2F2021%2F09%2F29%2Fcbn-caruaru-secretario-de-servicos-publicos-e-sustentabilidade-da-cidade-diz-que-comercio-na-praca-esta-correspondendo-bem.ghtml&syn=False&key=7f8edf52e08e5a7ce5c2eebeae2ebd31"""
"""
        Mogi 461 anos: Agricultura olha para o futuro pensando em sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=585&r=1684280192873&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F9825091%2F&syn=False&key=509ddacd143cbbfc9c8a65dccc94fb77"""
"""
        Empreendedores do Alto Tietê se preocupam com sustentabilidade e redução do uso de plásticos
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=586&r=1684280193403&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2021%2F05%2F18%2Fempreendedores-do-alto-tiete-se-preocupam-com-sustentabilidade-e-reducao-do-uso-de-plasticos.ghtml&syn=False&key=ae6f717abcbc25651f3923a0fd5c3824"""
"""
        'Lojão' da Casa Vó Benedita acontece até domingo (11) em Santos
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=589&r=1684280193416&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11194935%2F&syn=False&key=ce6d97a53d35fdb7310c23b9b742bc64"""
"""
        Cobertura vegetal e usina solar são ações da Unifor em prol da sustentabilidade
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=590&r=1684280193420&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Funifor%2Fensinando-e-aprendendo%2Fnoticia%2F2021%2F05%2F27%2Fcobertura-vegetal-e-usina-solar-sao-acoes-da-unifor-em-prol-da-sustentabilidade.ghtml&syn=False&key=8b56ed6eee2117430ca2761a16d77a1e"""
"""
        Projeto que faz pranchas com garrafas pet chega na Baixada Santista
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=592&r=1684280193429&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11338664%2F&syn=False&key=cfb07beed4d54c11b025cf7d8d32a41c"""
"""
        Unesp de Rio Claro disputa final do desafio mundial de inovação e sustentabilidade da ONU
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=594&r=1684280193438&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-carlos-regiao%2Fnoticia%2F2021%2F06%2F04%2Funesp-de-rio-claro-disputa-final-do-desafio-mundial-de-inovacao-e-sustentabilidade-da-onu.ghtml&syn=False&key=6b287b729b173b5a0d9ca669ca90c4d2"""
"""
        VÍDEOS: Na Amazônia, artesãos unem empreendedorismo com sustentabilidade; Veja destaques do BDA
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=595&r=1684280193443&u=https%3A%2F%2Fg1.globo.com%2Fam%2Famazonas%2Fedicao%2F2021%2F06%2F03%2Fvideos-na-amazonia-artesaos-unem-empreendedorismo-com-sustentabilidade-veja-destaques-do-bda.ghtml&syn=False&key=18d7af52602d25dced5ed94948675d6f"""
"""
        Bate-papo sobre vida no campo, sustentabilidade e permacultura é realizado em Sorocaba
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=597&r=1684280193452&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsorocaba-jundiai%2Fnoticia%2F2021%2F06%2F02%2Fbate-papo-sobre-vida-no-campo-sustentabilidade-e-permacultura-e-realizado-em-sorocaba.ghtml&syn=False&key=06e5685bf5f1453e59acd8fd5925064f"""
"""
        Fintech catarinense prioriza sustentabilidade ao avaliar crédito de pequenos e médios empresários
      ""","""//g1.globo.com/busca/click?q=sustentabilidade&p=598&r=1684280193457&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Ftechsc%2Fnoticia%2F2021%2F04%2F25%2Ffintech-catarinense-prioriza-sustentabilidade-ao-avaliar-credito-de-pequenos-e-medios-empresarios.ghtml&syn=False&key=8179ab8de8adb9e51c5c469af02bd1f1"""
