titulo,link
"
        Saiba quais são as 17 metas propostas pela ONU para o desenvolvimento sustentável do planeta
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=72&r=1684280856494&u=https%3A%2F%2Fg1.globo.com%2Fprofissao-reporter%2Fnoticia%2F2023%2F04%2F10%2Fsaiba-quais-sao-as-17-metas-propostas-pela-onu-para-o-desenvolvimento-sustentavel-do-planeta.ghtml&syn=False&key=d691d6dec997267d2b6c07d2619aea06
"
        Vice assume governo de MT durante viagem de Mauro Mendes aos EUA
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=73&r=1684280856499&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fnoticia%2F2023%2F05%2F05%2Fvice-assume-governo-de-mt-durante-viagem-de-mauro-mendes-aos-eua.ghtml&syn=False&key=f339b3d93b46ca50e63265b3fee51c28
"
        Projeto 'Despertar Juruti Up' inscreve jovens para oficinas de empreendedorismo sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=74&r=1684280856503&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2023%2F03%2F31%2Fprojeto-despertar-juruti-up-inscreve-jovens-para-oficinas-de-empreendedorismo-sustentavel.ghtml&syn=False&key=1ef3a9406b75aaf794f5136bf5eb2d48
"
        Conheça a cidade de SC que recebeu certificado internacional de destino turístico sustentável; FOTOS
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=75&r=1684280856508&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fnoticia%2F2023%2F03%2F10%2Fconheca-a-cidade-de-sc-que-recebeu-certificado-internacional-de-destino-turistico-sustentavel-fotos.ghtml&syn=False&key=8be459261c7352852caaf856bdfa37ea
"
        Tecnologia permite construção de casas e prédios mais rápida e sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=76&r=1684280856992&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11529427%2F&syn=False&key=47c852864659f75d49a69f923b3291e1
"
        Foram quatro dias de trocas de experiências sobre conservação em Santarém
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=77&r=1684280856996&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11597054%2F&syn=False&key=23cfb150813fdfac46b664c5491d0c5a
"
        Castanha de palmeira é usada como matéria-prima para criar produtos sustentáveis em MT
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=78&r=1684280857000&u=https%3A%2F%2Fg1.globo.com%2Fmt%2Fmato-grosso%2Fmaisagromt%2Fnoticia%2F2023%2F02%2F24%2Fcastanha-de-palmeira-e-usada-como-materia-prima-para-criar-produtos-sustentaveis-em-mt.ghtml&syn=False&key=c32ab115286add5daa616e017c032399
"
        'Produção sustentável' é tema da 10ª edição da Femec em Uberlândia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=79&r=1684280857005&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Ftriangulo-mineiro%2Fnoticia%2F2023%2F03%2F16%2Fproducao-sustentavel-e-tema-da-10a-edicao-da-femec-em-uberlandia.ghtml&syn=False&key=c6dc00c47cdc356008c743299980379b
"
        Consultorias ajudam empreendedores a formatar negócio de forma sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=80&r=1684280857067&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11503346%2F&syn=False&key=e07602a0e89ecb9c3848896b3b8b3b7b
"
        Ministério do Meio Ambiente abre inscrições para evento sobre empreendedorismo sustentável em Boa Vista
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=81&r=1684280857072&u=https%3A%2F%2Fg1.globo.com%2Frr%2Froraima%2Fnoticia%2F2023%2F04%2F13%2Fministerio-do-meio-ambiente-abre-inscricoes-para-evento-sobre-empreendedorismo-sustentavel-em-boa-vista.ghtml&syn=False&key=9f72da254b0e8b4b053ac403f263109d
"
        Artesã produz joias sustentáveis com retalhos, miçangas e cascas de ovos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=82&r=1684280857074&u=https%3A%2F%2Fg1.globo.com%2Fempreendedorismo%2Fpegn%2Fnoticia%2F2023%2F02%2F12%2Fartesa-produz-joias-sustentaveis-com-retalhos-micangas-e-cascas-de-ovos.ghtml&syn=False&key=ff7a8e7a4e27302762d790aecd0faa48
"
        Bioeconomia é tema de encontro de especialistas em meio ambiente em Itu
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=83&r=1684280857078&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11614054%2F&syn=False&key=029e4a6f1f8ebf55b9d3efadb75c2f45
"
        Inovação e desenvolvimento sustentável em pequenas propriedades
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=84&r=1684280857082&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11519253%2F&syn=False&key=ceb0e13d793a2900832315aedb7ec055
"
        Pedra Branca é o primeiro município do AP a implementar manejo florestal sustentável; veja como solicitar
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=85&r=1684280857086&u=https%3A%2F%2Fg1.globo.com%2Fap%2Famapa%2Fnatureza%2Famazonia%2Fnoticia%2F2023%2F04%2F13%2Fpedra-branca-e-o-primeiro-municipio-do-ap-a-implementar-manejo-florestal-sustentavel-veja-como-solicitar.ghtml&syn=False&key=39c050358656dce1a031b7eeaecd5384
"
        Gerson Camarotti sobre derrota do governo na votação do marco do saneamento: 'Alerta de insatisfação'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=86&r=1684280857089&u=https%3A%2F%2Fg1.globo.com%2Fbom-dia-brasil%2Fnoticia%2F2023%2F05%2F05%2Fgerson-camarotti-sobre-derrota-do-governo-na-votacao-do-marco-do-saneamento-alerta-de-insatisfacao.ghtml&syn=False&key=da2c0bb8869a9c436b31c3c65ef86249
"
        Bioeconomia sustentável: projetos do Acre podem receber até R$ 1 milhão em investimento
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=87&r=1684280857092&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11538655%2F&syn=False&key=f710ba88d68537e711accf00b75512c5
"
        Série 'Echos da Amazônia': Confira quais são os objetivos de desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=88&r=1684280857096&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11516321%2F&syn=False&key=26b2bafafb135e32b7ba487a8d51d249
"
        Artesã produz joias sustentáveis com retalhos, miçangas e cascas de ovos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=89&r=1684280857100&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11360106%2F&syn=False&key=62274f493c87c60acccf93d80569addd
"
        Série 'Echos da Amazônia': conheça conceitos e objetivos do desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=90&r=1684280857103&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11513384%2F&syn=False&key=d86392b44474f67fdeeec90c03dce28e
"
        Parque do Jardim Cambuci recebe ações de educação sustentável e valorização social, em Presidente Prudente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=91&r=1684280857681&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpresidente-prudente-regiao%2Fnoticia%2F2023%2F03%2F31%2Fparque-do-jardim-cambuci-recebe-acoes-de-educacao-sustentavel-e-valorizacao-social-em-presidente-prudente.ghtml&syn=False&key=1590ecd78276bf1301fd2115f3eb7712
"
        Instituto desenvolve técnicas para clonagem de plantas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=92&r=1684280857685&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11590145%2F&syn=False&key=3c70f2b15dfd5d1f359476c0b53a2e37
"
        Práticas sustentáveis, inovação e relacionamento próximo são destaque do Sicoob no Show Rural 2023
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=93&r=1684280857689&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fsicoob%2Fagro-em-foco%2Fnoticia%2F2023%2F02%2F10%2Fpraticas-sustentaveis-inovacao-e-relacionamento-proximo-sao-destaque-do-sicoob-no-show-rural-2023.ghtml&syn=False&key=8394ad8bf69a3e8b16fdc7aecf4fdcde
"
        Feira do pirarucu e tambaqui de manejo sustentável começa nesta terça (4), em Manaus
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=94&r=1684280857692&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11506923%2F&syn=False&key=520bfe3ea15553b98c06949a9eb3cf6f
"
        Gente do campo: produtora rural contaminada por agrotóxico vive hoje de plantio sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=95&r=1684280857695&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fagro-de-gente-pra-gente%2Fnoticia%2F2023%2F03%2F30%2Fgente-do-campo-produtora-rural-contaminada-por-agrotoxico-vive-hoje-de-plantio-sustentavel.ghtml&syn=False&key=f526f095744bfaf8013f92e337882f6e
"
        Estudantes sergipanas ganham prêmio por iniciativa sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=96&r=1684280857698&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11480719%2F&syn=False&key=377bd9506c34bb64c95b230207da5d8f
"
        Memorial de Fernando de Noronha recebe exposição de arte sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=97&r=1684280857702&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fblog%2Fviver-noronha%2Fpost%2F2023%2F03%2F18%2Fmemorial-de-fernando-de-noronha-recebe-exposicao-com-arte-sustentavel.ghtml&syn=False&key=35ce0d39165f7ba00d1941d595cc8f3b
"
        Agricultores de AL vão contar com novo incentivo para o desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=98&r=1684280857706&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11497667%2F&syn=False&key=b5fbed00d3994c06eef7f9fde00a02d1
"
        Echos da Amazônia: confira quais são os objetivos de desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=99&r=1684280857711&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11476152%2F&syn=False&key=5b6b45fb5bd8569fec2f648f0a3bdbd4
"
        Leite orgânico sustentável: substância na ração de vacas reduz emissão de gás metano
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=100&r=1684280857713&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fglobo-rural%2Fnoticia%2F2023%2F03%2F12%2Fleite-organico-sustentavel-substancia-na-racao-de-vacas-reduz-emissao-de-gas-metano.ghtml&syn=False&key=78751d6175c98db22c510ec53c75d992
"
        Belém recebe evento do Dia Mundial da Criatividade; veja programação de sábado
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=101&r=1684280857717&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fnoticia%2F2023%2F04%2F22%2Fbelem-recebe-evento-do-dia-mundial-da-criatividade-veja-programacao-de-sabado.ghtml&syn=False&key=aaad59395ad03c4ebbab4d2e6ffc83bf
"
        Dia nacional da luta dos povos indígenas: Ações sustentáveis são destaque no JRO2
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=102&r=1684280857720&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11348956%2F&syn=False&key=b748f57d7996187447f810229cf8ec77
"
        No Dia Internacional do Resíduo Zero, tem dicas de cozinha sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=103&r=1684280857767&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fbom-dia-pe%2Fvideo%2Fno-dia-internacional-do-residuo-zero-tem-dicas-de-cozinha-sustentavel-11492064.ghtml&syn=False&key=84c5ac7388f39d242ce43990b418f516
"
        Uso da madeira em construções se destaca: veja oportunidades e mitos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=104&r=1684280857771&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Ffiep%2Fsistema-fiep%2Fnoticia%2F2023%2F04%2F17%2Fuso-da-madeira-em-construcoes-se-destaca-veja-oportunidades-e-mitos.ghtml&syn=False&key=cc72ddcbf67a0c89443f8ada4af29dbf
"
        Cade minha vaga: conheça mais sobre a função de diretor sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=105&r=1684280857775&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11486584%2F&syn=False&key=fddacfab51cf52d22b9832e8bf0740d3
"
        Governo do Amapá e Basa prometem investimentos no desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=106&r=1684280858485&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11487409%2F&syn=False&key=6e19a6bf3b56aea5426ec508f77c8c05
"
        Japão sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=107&r=1684280858490&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11342206%2F&syn=False&key=a9742acfa387bb9f858480cd2c13c118
"
        Leite orgânico sustentável: substância na ração de vacas reduz emissão de metano
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=108&r=1684280858494&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11439510%2F&syn=False&key=e8e7e608c3488fd1b4977185a7d373a2
"
        Artesanato sustentável!
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=109&r=1684280858499&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11344207%2F&syn=False&key=4343f6f7a5a17ea5b71988d51de6ad05
"
        Programa de Sensibilização Ambiental lança campanha de uso sustentável da energia elétrica
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=110&r=1684280858569&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2023%2F03%2F06%2Fprograma-de-sensibilizacao-ambiental-lanca-campanha-de-uso-sustentavel-da-energia-eletrica.ghtml&syn=False&key=f8c3e7f77e7cd9f244dfe158bc89be60
"
        Vinhos sustentáveis são tendência mundial
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=111&r=1684280858574&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fporto-a-porto%2Fguia-do-vinho-e-da-gastronomia%2Fnoticia%2F2022%2F10%2F21%2Fa-tendencia-mundial-sao-vinhos-sustentaveis.ghtml&syn=False&key=afcd4a5103ddd207083c98cdc194660c
"
        Giane Guerra fala das alternativas sustentáveis na maior feira de varejo em Nova York
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=112&r=1684280858579&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11290834%2F&syn=False&key=3c1cfec66e7cb0971018fcf1f7b041f3
"
        Sentença estrutural cria caminhos para uso sustentável da água da bacia do Rio Formoso na irrigação de lavouras
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=113&r=1684280858585&u=https%3A%2F%2Fg1.globo.com%2Fto%2Ftocantins%2Fnoticia%2F2023%2F04%2F01%2Fsentenca-estrutural-cria-caminhos-para-uso-sustentavel-da-agua-da-bacia-do-rio-formoso-na-irrigacao-de-lavouras.ghtml&syn=False&key=6ff3c31d4aa3cb09d39fd9988896a77a
"
        Metade dos consumidores demonstra preocupação com produção sustentável da carne
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=114&r=1684280858591&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11451679%2F&syn=False&key=8c537d1c8098773a8afb3775762bff0d
"
        Ministra britânica de Meio Ambiente conhece iniciativas sustentáveis do Pará
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=115&r=1684280858595&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fpara%2Fvideo%2Fministra-britanica-de-meio-ambiente-conhece-iniciativas-sustentaveis-do-para-11251210.ghtml&syn=False&key=9e91d64c264a56dcf73bb3baf9dea6c1
"
        Observação de aves impulsiona turismo sustentável em Corumbá e região
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=116&r=1684280858600&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fespecial-publicitario%2Fsebrae-ms%2Fsebrae-e-meu-proprio-negocio%2Fnoticia%2F2023%2F03%2F07%2Fobservacao-de-aves-impulsiona-turismo-sustentavel-em-corumba-e-regiao.ghtml&syn=False&key=3676d49e1009821ce42b27fa060c1ebc
"
        Produção de móveis na flona promove geração de renda sustentável para comunitários
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=117&r=1684280858605&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11481390%2F&syn=False&key=22690b0f60b8ffb73aee8e190299056d
"
        Mobilidade sustentável acompanha crescimento territorial acelerado em Uberlândia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=118&r=1684280858609&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11444375%2F&syn=False&key=8874bebd2585decd84d5365789935644
"
        Conheça o projeto sustentável que fez mãe e filha ganharem ingressos para Coldplay
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=119&r=1684280858668&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fvideo%2Fconheca-o-projeto-sustentavel-que-fez-mae-e-filha-ganharem-ingressos-para-coldplay-11476376.ghtml&syn=False&key=e635b8b18fcd4e3eef90fcb77abf0dbb
"
        Encontro discute produção segura e sustentável de produtos agrícolas em Santarém
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=120&r=1684280858672&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11477394%2F&syn=False&key=a3db1651cb5f8f2c54bc29fe9e0b68cd
"
        Leila Pereira, Nath Finanças e Bela Gil: veja nomes famosos que vão compor o Conselhão de Lula
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=121&r=1684280859052&u=https%3A%2F%2Fg1.globo.com%2Fpolitica%2Fnoticia%2F2023%2F05%2F04%2Fleila-pereira-nath-financas-e-bela-gil-veja-nomes-famosos-que-vao-compor-o-conselhao-de-lula.ghtml&syn=False&key=5b752159027e8a29785887eaa78e8b82
"
        A igreja crista Maranata é a maior igreja produtora de energia solar do Brasil
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=122&r=1684280859054&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fespecial-publicitario%2Figreja-maranta%2Fnoticia%2F2023%2F05%2F16%2Figreja-crista-maranata-inaugura-usina-fotovoltaica-no-espirito-santo.ghtml&syn=False&key=0e2da158627750d46efba2018aef11e4
"
        Alunas do Ifap vão apresentar projeto de telha sustentável em São Paulo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=123&r=1684280859057&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11477824%2F&syn=False&key=c01f8b7f249b5aff34f88b74e741a47e
"
        Cerca de 15% das obras no Brasil usam construção sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=124&r=1684280859059&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11473311%2F&syn=False&key=fe43198177e7894e75d37e474e1fa4ce
"
        Projeto 'Telha Sustentável' passou para a grande final do desafio Liga Jovem
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=125&r=1684280859061&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11473509%2F&syn=False&key=0fd8f1aae77b879cd5cc6073606ff4e9
"
        Moda sustentável impulsiona crescimento de brechós
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=126&r=1684280859064&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11406306%2F&syn=False&key=c3cb6da6ad92e54c79e13d3b83eb43b4
"
        Feira sustentável é realizada em Maceió nesse fim de semana
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=127&r=1684280859067&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11439158%2F&syn=False&key=477d412ef11cde0afe04f58ea095a73f
"
        Projeto de reciclagem produz brinquedos sustentáveis para crianças do Morro da Cotia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=128&r=1684280859069&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Fnoticia%2F2022%2F12%2F25%2Fprojeto-de-reciclagem-produz-brinquedos-sustentaveis-para-criancas-do-morro-da-cotia.ghtml&syn=False&key=03ac88192896dbef8f8e740892499907
"
        Projetos levam desenvolvimento sustentável para comunidades do Lago Maria Pixi, em Oriximiná
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=129&r=1684280859071&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2023%2F03%2F14%2Fprojetos-levam-desenvolvimento-sustentavel-para-comunidades-do-lago-maria-pixi-em-oriximina.ghtml&syn=False&key=273fe1a90c26fa468237707a9d99a1bc
"
        Projeto 'Cadeias de Valor Sustentáveis' conservam a biodiversidade na Amazônia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=130&r=1684280859073&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11191754%2F&syn=False&key=3856e2b9916383c0804483c27a91280f
"
        Reportagem do Roraima Rural sobre agropecuária sustentável na Amazônia vence prêmio nacional da Embrapa
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=131&r=1684280859075&u=https%3A%2F%2Fg1.globo.com%2Frr%2Froraima%2Fnoticia%2F2023%2F03%2F14%2Freportagem-do-roraima-rural-sobre-agropecuaria-sustentavel-na-amazonia-vence-premio-nacional-da-embrapa.ghtml&syn=False&key=0bc944da325a4c31a4700f4cc53ba0b7
"
        Comerciantes e artesãos apostam em opções de presentes sustentáveis para o Natal
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=132&r=1684280859077&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsorocaba-jundiai%2Fnoticia%2F2022%2F12%2F22%2Fcomerciantes-e-artesaos-apostam-em-opcoes-de-presentes-sustentaveis-para-o-natal.ghtml&syn=False&key=cc21f854bcb7e61565539426489f0935
"
        Projetos sustentáveis em Juruti auxiliam o empreendedorismo em comunidades rurais
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=133&r=1684280859079&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11185595%2F&syn=False&key=eaa2075cd75bb38157b4fd7279a2bc5a
